ARTICLE_NAME	Art	Business_and_economics	Exploration	Law_and_crime	Life	Literature	Music	Politics	Popular_culture	Science_and_technology	Sports	TV_and_film	War_and_military
Helen Holmes	0.0311111111111	0.0408888888889	0.0237037037037	0.0527407407407	0.216888888889	0.0287407407407	0.0263703703704	0.0228148148148	0.00948148148148	0.021037037037	0.0687407407407	0.306666666667	0.0133333333333
Helen Longino	0.0232762406675	0.0136144049188	0.00790513833992	0.0329380764163	0.0197628458498	0.038208168643	0.0175669740887	0.0267896354853	0.0166886253843	0.409310496267	0.0373298199385	0.0144927536232	0.00790513833992
Helen Mirren	0.0238856899126	0.00927703134997	0.0147152911068	0.0352953721476	0.134357005758	0.0495841330774	0.0280443591384	0.0254851780763	0.0591810620601	0.0110897846023	0.0563019833653	0.368202175304	0.00735764555342
Helen Slater	0.0185185185185	0.00907029478458	0.00907029478458	0.0192743764172	0.0498866213152	0.0695389266818	0.157596371882	0.030612244898	0.0385487528345	0.0351473922902	0.0529100529101	0.441798941799	0.00944822373394
Helena Josefsson	0.0805496327884	0.014451551765	0.0163468372424	0.0334044065387	0.091684434968	0.0355366027008	0.46908315565	0.0135039090263	0.0232172470978	0.015162283819	0.030324567638	0.0253494432599	0.013740819711
Helena Rojo	0.0354808590103	0.014939309057	0.00700280112045	0.0219421101774	0.0541549953315	0.031279178338	0.0238095238095	0.014939309057	0.014939309057	0.0214752567694	0.0522875816993	0.281512605042	0.00746965452848
Helenio Herrera	0.0169491525424	0.0310734463277	0.015065913371	0.0656779661017	0.140536723164	0.0298964218456	0.0185969868173	0.0315442561205	0.0153013182674	0.0353107344633	0.392419962335	0.0266007532957	0.0242467043315
Helge Ingstad	0.131595282433	0.0109662735361	0.290916614939	0.0457272915373	0.0674529277881	0.0610386923236	0.0279329608939	0.0343471963584	0.019449617215	0.0749017173598	0.0428305400372	0.0192427063935	0.00993171942893
Helmut Kohl	0.0349176568689	0.0226183031061	0.00677506775068	0.0392953929539	0.0710860954763	0.0211590577444	0.010631644778	0.506462372316	0.0133416718783	0.0285595163644	0.0423181154888	0.0113612674588	0.0350218886804
Helmut Newton	0.210387902696	0.0453648915187	0.0193951347798	0.0917159763314	0.148257725181	0.0752794214333	0.0269559500329	0.0562130177515	0.0532544378698	0.0213675213675	0.060486522025	0.0460223537147	0.0447074293228
Helmut Wick	0.0195658383319	0.00642673521851	0.0244215938303	0.0431305341331	0.129820051414	0.0109968580406	0.0119965724079	0.0262782062268	0.0168523279063	0.128391888032	0.129248786061	0.0137103684662	0.310054270209
Henning Rübsam	0.0471014492754	0.0317028985507	0.0129830917874	0.0132850241546	0.0655193236715	0.0368357487923	0.365942028986	0.026268115942	0.0419685990338	0.0794082125604	0.0434782608696	0.105072463768	0.00573671497585
Henri Bergson	0.0508949929885	0.0113833209602	0.00197970799307	0.0186834941846	0.0704446094201	0.0889631279386	0.0096098325497	0.0318815474717	0.00552668481399	0.193557700239	0.0150952734472	0.0110946135445	0.0126206384558
Henri Coandă	0.0844608446084	0.0272652726527	0.0338253382534	0.0225502255023	0.0934809348093	0.0258302583026	0.0108651086511	0.0139401394014	0.0120951209512	0.471094710947	0.0328003280033	0.0133251332513	0.0588355883559
Henri de Lubac	0.0369515011547	0.0118039517578	0.00898126764178	0.0354118552733	0.0764690787785	0.118039517578	0.0230946882217	0.0736463946626	0.00821144470105	0.127534000513	0.0328457788042	0.0346420323326	0.0456761611496
Henri de Toulouse-Lautrec	0.252119589469	0.0202290644058	0.022162724974	0.123308047003	0.144727056374	0.0377807526402	0.0279637066786	0.01651048639	0.0206752937677	0.0245426149041	0.0264762754723	0.058009817046	0.00832961475532
Henri Ey	0.415770609319	0.00921658986175	0.0225294418843	0.0184331797235	0.0199692780338	0.0522273425499	0.0179211469534	0.0250896057348	0.00870455709165	0.196620583717	0.0384024577573	0.0225294418843	0.0138248847926
Henri Grégoire	0.135174418605	0.00759043927649	0.0171188630491	0.0452196382429	0.0326227390181	0.0639534883721	0.00985142118863	0.277293281654	0.00678294573643	0.0232558139535	0.0374677002584	0.0187338501292	0.0303617571059
Henri Tajfel	0.0320481535708	0.0113876687815	0.00618187733854	0.0390434358224	0.0466894420042	0.0278184480234	0.0117130307467	0.0613307304376	0.014803969416	0.34878802668	0.0283064909712	0.0135025215552	0.0283064909712
Henri Vieuxtemps	0.0590958605664	0.0114379084967	0.0157952069717	0.0187908496732	0.118191721133	0.07325708061	0.41802832244	0.016339869281	0.00599128540305	0.0157952069717	0.0424836601307	0.0160675381264	0.00925925925926
Henry A. Wallace	0.012205863848	0.0676985025796	0.0616584874796	0.0455517805461	0.0643009940858	0.0523467975337	0.0114508619605	0.293695734239	0.00906002265006	0.0617843211275	0.0464326160815	0.0346042531773	0.0380017616711
Henry Augustus Pilsbry	0.0382941688425	0.0333623440673	0.218740934146	0.0171163330432	0.100087032202	0.0910937046707	0.0243690165361	0.0205976211198	0.0118944009283	0.190890629533	0.0368436321439	0.0142152596461	0.00725268349289
Henry Campbell-Bannerman	0.0154486036839	0.0573380867499	0.0172311348782	0.0302287581699	0.0900178253119	0.0114379084967	0.00586749851456	0.28334818776	0.0034165181224	0.0118092691622	0.0257724301842	0.00787284610814	0.0482768865122
Henry Cavendish	0.0314432079138	0.0212859918742	0.0247306129659	0.0400989224519	0.0626214449744	0.0575869987635	0.0148383677795	0.0216392863452	0.00362126832715	0.475711005123	0.0266737325561	0.00529941706412	0.00415121003356
Henry Charles Carey	0.0228174603175	0.183815192744	0.0372732426304	0.0225340136054	0.0239512471655	0.0364229024943	0.0093537414966	0.151785714286	0.00496031746032	0.0850340136054	0.0276360544218	0.015306122449	0.031462585034
Henry Daniell	0.0161078238001	0.00723208415516	0.00953320184089	0.05161078238	0.115384615385	0.0358316896778	0.017422748192	0.0184089414859	0.00723208415516	0.0161078238001	0.0706771860618	0.359960552268	0.0187376725838
Henry de Montherlant	0.1174063582	0.00786905886056	0.014164305949	0.0714510544539	0.0733396285804	0.290525653132	0.0151085930123	0.0503619767076	0.020144790683	0.0258105130626	0.0390305319484	0.0635819955933	0.0295876613157
Henry Fielding	0.0255941499086	0.0136095876498	0.00650010156409	0.135486491976	0.151330489539	0.235425553524	0.0136095876498	0.0688604509445	0.00771887060735	0.0209222019094	0.0394068657323	0.0426569165143	0.015031484867
Henry Ford	0.0512790607262	0.221872327191	0.0161729259	0.0579270663245	0.0572272762616	0.0445921779022	0.00540393437524	0.138986081953	0.00672576004976	0.069162584558	0.0741388694503	0.0111966410077	0.0290412876137
Henry Ford II	0.0177232447171	0.19541013406	0.00772551692797	0.0397636900704	0.173369688707	0.0156782549421	0.0159054760282	0.119063849125	0.0104521699614	0.0379459213815	0.0879345603272	0.0186321290616	0.0477164280845
Henry Golden Dearth	0.339790153349	0.016680118375	0.043583535109	0.0161420500404	0.0842076943772	0.0349744417541	0.0417002959376	0.0287866559053	0.015873015873	0.0242130750605	0.061877858488	0.0260963142319	0.0282485875706
Henry Ireton	0.016548463357	0.00630417651694	0.0218676122931	0.0547675334909	0.0429472025217	0.0340819542947	0.0104412923562	0.133963750985	0.00551615445232	0.024231678487	0.0299448384555	0.0260047281324	0.295902285264
Henry James	0.0307158119658	0.00914797008547	0.00390625	0.0324519230769	0.0986578525641	0.289596688034	0.00687767094017	0.0234375	0.00958199786325	0.0186965811966	0.0135216346154	0.0392628205128	0.00417334401709
Henry Kissinger	0.00420393997165	0.0313340176957	0.00733245343892	0.109009141125	0.0478075964218	0.0193087940558	0.00479053624676	0.328005083834	0.0204819866061	0.0393508334555	0.0283032702742	0.0146649068778	0.116781541771
Henry Knox	0.0300771751771	0.081351094196	0.114969869965	0.0648588645734	0.062533037319	0.0156993339676	0.00407019769532	0.132519293794	0.00333016175071	0.0173908446982	0.0115234168517	0.00618458610847	0.265937202664
Henry Lee Lucas	0.00950683303624	0.00381970970206	0.0181648416943	0.542738307444	0.0698582463288	0.0218147865207	0.00729988965283	0.036075036075	0.0174008997538	0.0203717850777	0.020202020202	0.0113742466684	0.0133265427383
Henry Lytton	0.0225084569347	0.036039552433	0.00949778818631	0.0191256830601	0.169268800416	0.0335675253708	0.214415820973	0.0131407754359	0.00416341399948	0.0141816289357	0.0619307832423	0.268019776216	0.0145719489982
Henry Mancini	0.0213860749317	0.0347322720695	0.0122206142467	0.0112558289114	0.124135713137	0.0371442354076	0.396205177681	0.0149541726966	0.0178485287024	0.0138285898054	0.052420003216	0.187489950153	0.00948705579675
Henry Miller	0.0798436627582	0.0379676158571	0.00465289410013	0.0837520938023	0.126000372232	0.298157453936	0.0323841429369	0.0411315838452	0.0171226502885	0.0264284384887	0.036106458217	0.0792853154662	0.00483900986414
Henry Wilcoxon	0.0286873775539	0.0191715645116	0.00979568989645	0.116568709768	0.159529806885	0.0165127343969	0.0214105793451	0.0135740274279	0.0190316260845	0.0260285474391	0.0555555555556	0.273439686538	0.0421214665547
Henryk Skarżyński	0.0346801346801	0.0333333333333	0.00976430976431	0.0548821548822	0.0488215488215	0.0383838383838	0.0222222222222	0.0377104377104	0.107407407407	0.374074074074	0.062962962963	0.0498316498316	0.0289562289562
Herb Alpert	0.047093451067	0.0526647745191	0.00357405655419	0.0498265531378	0.0900872490276	0.0174498055293	0.475664879638	0.00914538000631	0.0660149269421	0.0114580048355	0.040050457269	0.0612845579733	0.00420477241669
Herbert Hoover	0.0307601776066	0.157973572995	0.0337559514257	0.0600492162842	0.0754025571069	0.013641470069	0.00299577381908	0.281549243032	0.0089605734767	0.0409511581876	0.028700583106	0.013587974108	0.0607446637779
Herbert L. Clarke	0.0206782464847	0.0209539564378	0.0121312379377	0.0441135925007	0.178108629722	0.0253653156879	0.381031155225	0.0336366142818	0.0102012682658	0.046870692032	0.0590019299697	0.0339123242349	0.00854700854701
Herbert Marcuse	0.0325261158594	0.0295584045584	0.00581671415005	0.0155508072175	0.0903371320038	0.0588793922127	0.00807217473884	0.243471035138	0.00546058879392	0.169396961064	0.0287274453941	0.0116334283001	0.0093779677113
Herbert Pitman	0.0205314009662	0.00996376811594	0.26690821256	0.10597826087	0.11443236715	0.0135869565217	0.020229468599	0.0123792270531	0.0220410628019	0.030193236715	0.0703502415459	0.0471014492754	0.108997584541
Herbert Spencer	0.00995676147408	0.0287595699948	0.00281645444087	0.0122971954461	0.0216192629616	0.0595422269824	0.00702130191598	0.101194018009	0.00638660795748	0.274505137054	0.0181284461899	0.00896505216391	0.00380816375104
Herbert von Karajan	0.0474352789838	0.0218684675993	0.0114166264673	0.0215468724875	0.138768290722	0.0323203087313	0.239266763145	0.0670525808008	0.0200996944846	0.0350538671812	0.0374658305194	0.0226724553787	0.0318379160637
Herman Goldstine	0.0723566308244	0.0490591397849	0.02979390681	0.0329301075269	0.0667562724014	0.0436827956989	0.0224014336918	0.0340501792115	0.0161290322581	0.398521505376	0.0439068100358	0.0268817204301	0.0546594982079
Hermann Muthesius	0.267622461171	0.0501792114695	0.0292712066906	0.0439068100358	0.0758661887694	0.104241338112	0.0131421744325	0.0576463560335	0.010752688172	0.0522700119474	0.0379330943847	0.0200119474313	0.0122461170848
Hermann Weyl	0.0430390865173	0.00673400673401	0.00556287512809	0.0120040989606	0.043771043771	0.0191772800468	0.0111257502562	0.0149319279754	0.00673400673401	0.462596984336	0.0270824183868	0.00717318108622	0.00322061191626
Hermes Binner	0.021567021567	0.027027027027	0.011193011193	0.018837018837	0.0578760578761	0.016653016653	0.01365001365	0.602511602512	0.010647010647	0.0611520611521	0.0619710619711	0.012012012012	0.010101010101
Hermine Braunsteiner	0.0189594356261	0.0262345679012	0.0132275132275	0.396825396825	0.137125220459	0.011684303351	0.0136684303351	0.0654761904762	0.0233686067019	0.0233686067019	0.0458553791887	0.0136684303351	0.0725308641975
Hernando Calvo Ospina	0.0364779874214	0.0100628930818	0.0314465408805	0.277987421384	0.0276729559748	0.0888888888889	0.0318658280922	0.168134171908	0.0201257861635	0.0549266247379	0.0582809224319	0.0335429769392	0.0293501048218
Hernán Siles Zuazo	0.0100266011868	0.0141190914672	0.0198485778596	0.0476775117659	0.0460405156538	0.00961735215879	0.011868221813	0.513198281154	0.0061387354205	0.0272150603642	0.0462451401678	0.011868221813	0.0624104767751
Héctor Echavarría	0.0502573418105	0.03693611868	0.0236148955495	0.0202845897669	0.134120496518	0.0342113230397	0.0242204056918	0.0251286709052	0.0487435664547	0.0214956100515	0.199212836815	0.293672419013	0.0112019376325
Héctor Lavoe	0.0142477405635	0.00914407230197	0.00595427963849	0.108452950558	0.157363104732	0.0131844763424	0.362679425837	0.0158426368953	0.00988835725678	0.0105263157895	0.0365762892079	0.0431685273791	0.00627325890484
Héctor Magnetto	0.0134575569358	0.195997239476	0.00966183574879	0.0917874396135	0.0465838509317	0.0162180814355	0.0186335403727	0.305383022774	0.0124223602484	0.0472739820566	0.0455486542443	0.0282953761215	0.0100069013112
Hélio Castroneves	0.015873015873	0.0614035087719	0.00501253132832	0.18567251462	0.0434419381788	0.0135756056809	0.0112781954887	0.0248538011696	0.0204678362573	0.0093984962406	0.472222222222	0.0271512113617	0.00710108604845
Hibari Misora	0.0906666666667	0.0253333333333	0.00444444444444	0.0768888888889	0.170666666667	0.0751111111111	0.148444444444	0.0293333333333	0.0477777777778	0.0175555555556	0.0313333333333	0.147333333333	0.00555555555556
Hicham El Guerrouj	0.0163551401869	0.0109034267913	0.015057113188	0.0194704049844	0.151869158879	0.0197300103842	0.0168743509865	0.0290758047767	0.0303738317757	0.0160955347871	0.590861889927	0.0122014537902	0.00778816199377
Hideo Kojima	0.043492294037	0.0526103445493	0.0080690712499	0.0350197692246	0.0188816267248	0.170741547648	0.0377632534495	0.0105704833374	0.0434116033245	0.0685871056241	0.138303881223	0.161542806423	0.040264665537
Hidetoshi Nakata	0.023285244242	0.00809921538851	0.00582131106049	0.0179701341433	0.0923816755252	0.0225259427993	0.0154391293343	0.0151860288535	0.135661857758	0.0108833206783	0.504935459377	0.0354340673247	0.00506200961782
Hifikepunye Pohamba	0.026418026418	0.0143745143745	0.0198135198135	0.0384615384615	0.0823620823621	0.0244755244755	0.0190365190365	0.469308469308	0.0244755244755	0.027195027195	0.0866355866356	0.0236985236985	0.0128205128205
Hilary Hahn	0.0236604036187	0.00997448387845	0.0106703781025	0.0250521920668	0.0874507074925	0.0201809324983	0.418232428671	0.0169334261192	0.0825794479239	0.0440733008583	0.0519601020645	0.0512642078404	0.00487125956855
Hilary Putnam	0.0286408387674	0.00839619826962	0.0056258790436	0.0360141499382	0.0110386566083	0.0187103098496	0.00289818011337	0.0257000383583	0.00170481183139	0.358479307846	0.0129991902144	0.00345224395857	0.00277031922602
Hilda Geiringer	0.0272435897436	0.0129985754986	0.00819088319088	0.0236823361823	0.157763532764	0.0331196581197	0.00943732193732	0.0297364672365	0.00480769230769	0.360576923077	0.0356125356125	0.0126424501425	0.0149572649573
Hipólito Mejía	0.0210890777463	0.107648725212	0.00975763298709	0.0258105130626	0.0771167768335	0.0151085930123	0.0185709789109	0.453257790368	0.0232924142273	0.0324205225055	0.0774315391879	0.0204595530375	0.0129052565313
Hippolyte Taine	0.0592469545958	0.0169804355851	0.00406053894426	0.0116279069767	0.0335917312661	0.0703211517165	0.0114433370247	0.0511258767073	0.00553709856035	0.188261351052	0.0526024363234	0.00793650793651	0.00738279808047
Hiroshi Abe (actor)	0.046568627451	0.0179738562092	0.0326797385621	0.046568627451	0.062908496732	0.0874183006536	0.0424836601307	0.0269607843137	0.0408496732026	0.0514705882353	0.120098039216	0.218137254902	0.0122549019608
Hiroshi Yamauchi	0.036832412523	0.277061591979	0.00869654184571	0.0346838551258	0.0721301411909	0.0111520360139	0.0261919377941	0.0452220175977	0.0501330059341	0.0541231839574	0.112338858195	0.0146306527522	0.0170861469204
Hirotaka Suzuoki	0.0398098633393	0.0148544266191	0.0124777183601	0.0499108734403	0.0920974450386	0.0938799762329	0.0754604872252	0.0243612596554	0.0148544266191	0.0516934046346	0.103980986334	0.298871063577	0.0142602495544
Holly Madison	0.0313531353135	0.0148514851485	0.0195269526953	0.0258525852585	0.1100110011	0.0338283828383	0.0302530253025	0.0159515951595	0.227722772277	0.0203520352035	0.0970847084708	0.182893289329	0.00605060506051
Holly Marie Combs	0.015561015561	0.00873600873601	0.00600600600601	0.0586950586951	0.203658203658	0.023205023205	0.01638001638	0.013104013104	0.034671034671	0.011466011466	0.0753480753481	0.438711438711	0.00682500682501
Hollywood Records	0.0291291291291	0.184384384384	0.00810810810811	0.0297297297297	0.0321321321321	0.0228228228228	0.312012012012	0.0405405405405	0.0750750750751	0.0225225225225	0.0705705705706	0.0357357357357	0.0132132132132
Home Riggs Popham	0.0235788113695	0.0397286821705	0.150516795866	0.078165374677	0.0410206718346	0.0258397932817	0.0138888888889	0.0600775193798	0.0109819121447	0.0332687338501	0.0387596899225	0.0135658914729	0.260981912145
Homero Aridjis	0.070821529745	0.0150036722275	0.0393452943028	0.0173119294932	0.0531948378974	0.182142482426	0.0207743153919	0.111006190326	0.0209841569615	0.0564473822264	0.0263351169867	0.0105969992656	0.0105969992656
Honoré de Balzac	0.0756353181228	0.030931181599	0.0172509738453	0.0657113708032	0.134205156743	0.18373214617	0.00718790576887	0.0296790947876	0.00848636616583	0.034455574105	0.0209608606937	0.0128454832128	0.0121035058431
Hoobastank	0.012962962963	0.0139730639731	0.00622895622896	0.0166666666667	0.0279461279461	0.0116161616162	0.621717171717	0.0144781144781	0.0693602693603	0.0102693602694	0.0410774410774	0.0186868686869	0.00858585858586
Hoodoo Brown	0.035217035217	0.027027027027	0.040677040677	0.341523341523	0.0742560742561	0.043134043134	0.019383019383	0.0608790608791	0.011466011466	0.012831012831	0.0570570570571	0.022659022659	0.042588042588
Hope Lange	0.0248951781971	0.0128406708595	0.00864779874214	0.0623689727463	0.211740041929	0.0348532494759	0.0293501048218	0.0123165618449	0.0712788259958	0.020964360587	0.0458595387841	0.353511530398	0.00524109014675
Horacio Ferrer	0.0492628550881	0.0169003955412	0.00827040632866	0.0287666307084	0.112549442647	0.138798993168	0.26213592233	0.047105357785	0.0133045667026	0.0258899676375	0.0449478604818	0.0719165767709	0.0100683207479
Horacio Massaccesi	0.0231857874134	0.118337850045	0.0189701897019	0.0900331225534	0.0514905149051	0.0162601626016	0.0141523637459	0.40770852153	0.00963565191207	0.0180668473351	0.0569105691057	0.0168623908461	0.0222824450467
Horacio Quiroga	0.0297713981925	0.0201355661882	0.0732987772461	0.105396065922	0.180489101542	0.20600744285	0.00883838383838	0.0280435938331	0.00478468899522	0.032562466773	0.0253189792663	0.0116959064327	0.0234582668793
Horacio Serpa	0.0241301907969	0.0151515151515	0.00589225589226	0.06088664422	0.0465768799102	0.0162738496072	0.0204826038159	0.575476992144	0.0159932659933	0.013468013468	0.0485409652076	0.0213243546577	0.0131874298541
Hosokawa Gracia	0.0324514991182	0.0155202821869	0.0201058201058	0.0557319223986	0.105467372134	0.0991181657848	0.0169312169312	0.0352733686067	0.0183421516755	0.020811287478	0.0352733686067	0.0444444444444	0.101234567901
Hot Water Music	0.0200225606317	0.00789622109419	0.00676818950931	0.0231246474901	0.0253807106599	0.0414551607445	0.578398195149	0.0177664974619	0.0499153976311	0.0149464184997	0.0470953186689	0.0211505922166	0.00874224478285
Howard Donald	0.0197740112994	0.0392341494036	0.00941619585687	0.10922787194	0.0715630885122	0.0166352793471	0.360640301318	0.0357815442561	0.0558694287508	0.0185185185185	0.0693659761456	0.0364092906466	0.010985561833
Howard Fast	0.0180555555556	0.0208333333333	0.0208333333333	0.0697916666667	0.194791666667	0.322916666667	0.0201388888889	0.059375	0.0194444444444	0.0184027777778	0.0427083333333	0.0753472222222	0.0243055555556
Howard Finkel	0.0178007464829	0.0140683318978	0.0091874820557	0.0482342807924	0.0559862187769	0.0212460522538	0.0278495549813	0.0157909847832	0.0278495549813	0.0206718346253	0.430089003732	0.206718346253	0.0186620729256
Howard Marks	0.0210282455671	0.103893789539	0.0356410941816	0.393477679765	0.075559119665	0.0434821349015	0.0371558406843	0.0259288960171	0.00873206807449	0.0327007039116	0.0302058273189	0.0381359707743	0.0121179720217
Hōchū Ōtsuka	0.041928721174	0.0335429769392	0.0167714884696	0.041928721174	0.038784067086	0.101677148847	0.0503144654088	0.0366876310273	0.0220125786164	0.0356394129979	0.0943396226415	0.320754716981	0.0262054507338
Hristo Botev	0.0257838959904	0.0397683819513	0.0319021085983	0.0427182344586	0.0499289850322	0.0526603299465	0.00775701955643	0.194143996504	0.0139844859609	0.024363596635	0.032994646564	0.00633672020103	0.234567901235
Hrithik Roshan	0.0255857409803	0.00733074601121	0.00661204542188	0.0362225097025	0.113985913468	0.0123616501366	0.0265919218054	0.0168175937904	0.112692252408	0.0155239327296	0.0510277418427	0.446888026448	0.00431220353601
HTC-Highroad	0.0197506344478	0.0187575857884	0.00573761447644	0.0545073375262	0.100849608297	0.00970980911398	0.00970980911398	0.022619441686	0.0188679245283	0.0165508109897	0.620434734635	0.0131303100519	0.00551693699658
Hu Jintao	0.0123456790123	0.0706252811516	0.00714749837557	0.0158444544409	0.0487829259759	0.00559804068576	0.00354875793472	0.429949517669	0.0221922327185	0.0690758234618	0.0209426700655	0.00914679862048	0.0270905183186
Hu Shih	0.0224505327245	0.0245433789954	0.0074200913242	0.0123668188737	0.0713470319635	0.190639269406	0.013698630137	0.0700152207002	0.00684931506849	0.110730593607	0.023401826484	0.0133181126332	0.0114155251142
Hu Yaobang	0.0165086735023	0.0217966079835	0.0225704520539	0.0512671696653	0.0809311923647	0.0258592893532	0.00438511639905	0.396917521119	0.0253433933062	0.0224414780422	0.0177984136197	0.00561036951054	0.103050235378
Huang Xianfan	0.0219520432286	0.00551615445232	0.0356861420691	0.0171113362603	0.0443543847799	0.0361364403918	0.0081053698075	0.240009005966	0.00574130361364	0.386130811663	0.0345603962625	0.0058538781943	0.00630417651694
Hubert Humphrey	0.0162185936555	0.037385232833	0.00395843641762	0.0614657210402	0.0845566001429	0.00736708999945	0.0129198966408	0.428445763923	0.00659739402936	0.0170432679092	0.0583869371598	0.0170432679092	0.0322172741767
Hudson Lowe	0.015031484867	0.0294535852123	0.0964858825919	0.0656104001625	0.0944546008531	0.0351411740808	0.00954702417225	0.0530164533821	0.0140158439976	0.0446881982531	0.0385943530368	0.0217347146049	0.276254316474
Huey Lewis	0.0252951096121	0.0281056773468	0.0402848041971	0.0693273374555	0.0734495034664	0.0183623758666	0.442570732621	0.0170507775904	0.020985572419	0.0194866029605	0.0646430578977	0.082255949035	0.00524639310474
Hugh Gaitskell	0.0213920817369	0.0352809706258	0.00925925925926	0.0568326947637	0.0927522349936	0.0154853128991	0.00638569604087	0.386174968072	0.0134099616858	0.0241060025543	0.0458173690932	0.0129310344828	0.0359195402299
Hugh Glass	0.0174603174603	0.00816326530612	0.321995464853	0.237641723356	0.0312925170068	0.0428571428571	0.0138321995465	0.0126984126984	0.0142857142857	0.0172335600907	0.0469387755102	0.0204081632653	0.0907029478458
Hugh Nibley	0.0243827160494	0.00925925925926	0.0152777777778	0.0479938271605	0.0753086419753	0.161574074074	0.0114197530864	0.0583333333333	0.025462962963	0.148302469136	0.0217592592593	0.0179012345679	0.00756172839506
Hugh Trevor-Roper	0.0128112158569	0.00805736846346	0.0123277737491	0.0463298686649	0.0481830634115	0.118362742728	0.00604302634759	0.150753363951	0.0120054790106	0.141406816534	0.0265893159294	0.010796873741	0.0190153895738
Hugo Chávez	0.0109875928691	0.126302011319	0.0066921077374	0.0736869273455	0.0373873126486	0.0056412809026	0.0038714672861	0.435779731947	0.0209612300205	0.0288332135022	0.0142691222831	0.0129048909537	0.0362811791383
Hugo Gatti	0.0182149362477	0.0127504553734	0.00880388585307	0.0151791135398	0.0713418336369	0.0403764420158	0.014875531269	0.0197328476017	0.0425015179114	0.0355191256831	0.533090467517	0.0185185185185	0.00819672131148
Hugo Schuchardt	0.0813159528243	0.0173805090006	0.0238981998759	0.016139044072	0.0900062073246	0.104283054004	0.0164494103042	0.056486654252	0.0173805090006	0.267225325885	0.0332091868405	0.0167597765363	0.0372439478585
Hugo Sotil	0.0179012345679	0.0126543209877	0.0175925925926	0.0234567901235	0.0614197530864	0.0179012345679	0.016975308642	0.0219135802469	0.00987654320988	0.0203703703704	0.647839506173	0.0320987654321	0.0108024691358
Hugo von Hofmannsthal	0.129539295393	0.0149051490515	0.019783197832	0.0289972899729	0.117073170732	0.124932249322	0.0661246612466	0.0758807588076	0.00758807588076	0.0363143631436	0.0344173441734	0.0284552845528	0.029810298103
Hulk Hogan	0.0126114881556	0.0301115531633	0.0020542424006	0.117533868997	0.0426450321138	0.00673479470578	0.0236887952778	0.0147437397613	0.0393166393634	0.00569467197129	0.453493512234	0.0910887484723	0.00210624853733
Humberto Costantini	0.0233406272794	0.00583515681984	0.0160466812546	0.0542183321177	0.0773158278629	0.265256503769	0.0590809628009	0.0821784585461	0.00778020909312	0.0286895210309	0.0464381230246	0.0274738633601	0.0221249696086
Humberto Suazo	0.0092936802974	0.0256092523751	0.00495662949195	0.0264353572904	0.0603056588187	0.00888062783974	0.0092936802974	0.0148698884758	0.012185047501	0.0113589425857	0.689178025609	0.0128046261875	0.0123915737299
Humphrey Bogart	0.0152613389608	0.0284735602655	0.0255986787779	0.135333516836	0.0879591399823	0.0409517692755	0.0163011897116	0.0132733889959	0.0229073003639	0.0102761721259	0.0416551977246	0.232957152032	0.0164846927853
Humphry Repton	0.302659487682	0.0709740577582	0.0469897209985	0.0465002447381	0.0727688040463	0.0755425028553	0.0133790177843	0.0254527655409	0.00489476260401	0.0404633708598	0.0461739272312	0.0251264480339	0.00766846141295
Hun Sen	0.0287803727294	0.0500117952347	0.00990799716914	0.0863411181883	0.105213493749	0.0172210426987	0.0122670441142	0.360698277896	0.0160415192262	0.0207596131163	0.0419910356216	0.0150979004482	0.0771408351026
Hunter Pence	0.0120830049908	0.00525348043079	0.00814289466772	0.0254793800893	0.043341213554	0.0110323089046	0.0112949829262	0.0225899658524	0.0212765957447	0.0133963750985	0.747832939322	0.0162857893354	0.00761754662464
Huo Yuanjia	0.0551390971181	0.0229885057471	0.0269865067466	0.0634682658671	0.15858737298	0.0374812593703	0.00982841912377	0.0926203564884	0.0108279193736	0.0654672663668	0.12177244711	0.0891221056139	0.0413126769948
Husband E. Kimmel	0.0169696969697	0.0179797979798	0.030303030303	0.105858585859	0.0256565656566	0.0212121212121	0.0149494949495	0.0357575757576	0.00828282828283	0.0577777777778	0.0539393939394	0.0492929292929	0.377575757576
Hyman Minsky	0.00678070580983	0.367390969333	0.00385267375559	0.0166435506241	0.0164894436739	0.0146401602712	0.0181846201264	0.0879950685776	0.0126367699183	0.176144244105	0.0223455077824	0.00924641701341	0.00678070580983
Hype Williams	0.197143852316	0.0271682340648	0.0073145245559	0.0215952629746	0.067920585162	0.055381400209	0.107279693487	0.0219435736677	0.10762800418	0.042842215256	0.0567746429815	0.167189132706	0.00661790316963
Ian Abercrombie	0.0269642026964	0.00836820083682	0.0106927010693	0.0381218038122	0.0650860065086	0.0302185030219	0.0283589028359	0.0223152022315	0.0134821013482	0.0213854021385	0.0962343096234	0.496048349605	0.0092980009298
Ian Anderson	0.0365322733295	0.0431572969903	0.0234715123983	0.0382358508423	0.0660609502177	0.0357751277683	0.408858603066	0.0151429112247	0.0353965549877	0.0268786674238	0.0340715502555	0.0846110164679	0.0170357751278
Ian Curtis	0.0603277507654	0.0100846389339	0.00846389339096	0.138843868179	0.080136862957	0.0691518098325	0.263461192148	0.0243111831442	0.00954439041959	0.0244912659824	0.0280929227445	0.088780839186	0.00540248514317
Ian Gillan	0.0110966998127	0.0278858625162	0.0109525868281	0.0494307537109	0.089710332901	0.0170773886727	0.477374261421	0.0123216601816	0.0102320219052	0.00893500504395	0.0322813085459	0.0312725176538	0.0064850843061
